"account_uuid","product","premium","carrier_id","convert"
"02e415ae-eb4eb-c019-8f8ce-ba28e0d1e0","Business_Owners_Policy_BOP",847,30,0
"02e415ae-eb4eb-c019-8f8ce-ba28e0d1e0","Business_Owners_Policy_BOP",500,60,0
"86cfec4e-2cd56-5ab9-f4060-38bd0edcb2","Business_Owners_Policy_BOP",1061,30,1
"02e415ae-eb4eb-c019-8f8ce-ba28e0d1e0","Business_Owners_Policy_BOP",531,60,0
"38112bb8-692c-457f-9f54-c650d3a5ebb8","CW_Professional_Liability",400,31,1
"a376eb9b-79150-b977-609e8-4daaafd907","Business_Owners_Policy_BOP",600.62,30,1
"030a37b4-93d0-41a8-aaab-d57d2eb093c1","Business_Owners_Policy_BOP",501,60,0
"34032d71-39767-0e86-db0f2-e4e514c97e","Business_Owners_Policy_BOP",1797,39,0
"030a37b4-93d0-41a8-aaab-d57d2eb093c1","Business_Owners_Policy_BOP",502,60,1
"727744ba-8698-4186-88a4-803c9add63b3","CW_Errors_Omissions_E_O",4828.06,47,1
"35240767-04e9e-bf99-78887-544735e439","General_Liability",350,60,0
"4e580e0a-febd-47c7-b41c-a659090e88ef","General_Liability",350,60,1
"c159d36a-a843b-16e4-c0e8f-5e5b0e0652","Business_Owners_Policy_BOP",577,60,1
"c159d36a-a843b-16e4-c0e8f-5e5b0e0652","Business_Owners_Policy_BOP",595,60,0
"bc7418ce-58fc-4191-9a4c-69e1ad00c466","Commercial_Auto",299,39,1
"62883df6-ce0cc-ee6c-5023f-2ce7632ac4","Business_Owners_Policy_BOP",842,30,1
"a6d46e6d-dd3d5-74f9-6310a-62f58f9bd9","General_Liability",1004,31,1
"21734b03-c0e1-44f5-a81d-5fdbcfafe575","CW_Directors_Officers_D_O",3672,71,1
"09caf39b-a5052-3162-4a0f1-f91f75d6f5","CW_Errors_Omissions_E_O",500,31,1
"9481efac-2c8c-48f1-a1b3-e903269e219c","General_Liability",456,39,0
"8cea9bc6-08291-e536-a61d5-aa242c872f","Business_Owners_Policy_BOP",500,60,0
"9481efac-2c8c-48f1-a1b3-e903269e219c","General_Liability",500,31,1
"9964a64f-f518-4e31-8be6-98b64dcb4066","General_Liability",371,60,0
"8cea9bc6-08291-e536-a61d5-aa242c872f","Business_Owners_Policy_BOP",500,60,1
"9964a64f-f518-4e31-8be6-98b64dcb4066","General_Liability",265,21,0
"8cea9bc6-08291-e536-a61d5-aa242c872f","Business_Owners_Policy_BOP",737,30,0
"9964a64f-f518-4e31-8be6-98b64dcb4066","General_Liability",558.5,39,0
"ecfe061e-6ba36-546b-1fb84-416f96b791","Business_Owners_Policy_BOP",1743,39,0
"49819910-3de61-72b8-abf5e-c9d20f4343","CW_Errors_Omissions_E_O",711,31,1
"d66e2bfc-317b-43bd-86e3-3049ba6c80c0","General_Liability",715,40,1
"c9d065d4-2cd6-4035-94ff-95eaa3e6efe0","General_Liability",500,39,0
"be6e6211-d5dc6-c650-7e8f9-fe2e78860b","Workers_Compensation",1000,48,1
"dc73f59c-19a6b-3e9d-bd3eb-eba8c08868","General_Liability",650,60,0
"e7db23d7-efbcb-4e20-96ef4-6edf0e77ec","Business_Owners_Policy_BOP",1778.61,39,1
"55ad8bdb-7b35-4683-8651-ea02291f4c97","CW_Errors_Omissions_E_O",932.25,72,1
"c7f8dfb5-c2d94-f505-5c934-355b15f122","General_Liability",1353,39,1
"f0076dfb-534bc-2dad-872bf-3d5c268251","Business_Owners_Policy_BOP",500,71,1
"10de9e41-5538e-7a3b-6e4fb-64f4d90b77","Business_Owners_Policy_BOP",2227,39,0
"7149878a-2ae10-22a5-05484-200f8b1a1c","Business_Owners_Policy_BOP",611,39,0
"10de9e41-5538e-7a3b-6e4fb-64f4d90b77","Business_Owners_Policy_BOP",500,60,0
"7149878a-2ae10-22a5-05484-200f8b1a1c","Business_Owners_Policy_BOP",500,60,0
"e7834ef9-8f179-cd2f-2cb69-18cdf555e3","General_Liability",650,60,1
"7cc4b1bf-ebd2b-42ce-311aa-9783c13d99","General_Liability",4851.94,39,0
"2593e534-1dcad-bbbc-e2b3e-13e7578f5b","Business_Owners_Policy_BOP",2932,29,1
"2593e534-1dcad-bbbc-e2b3e-13e7578f5b","Commercial_Auto",1643,29,0
"b0784884-7c104-6380-fcc58-6260e6cdb8","CW_Inland_Marine",250,39,1
"0051ff1a-8b63-4a6f-b96c-81a21ba815de","General_Liability",452.5,39,1
"fc82bab9-02c93-4adb-d75d8-2ada259ad1","Business_Owners_Policy_BOP",1274.07,30,0
"e11b13c3-53ebb-ba34-17f72-ce7ad2445c","Package",17636.54,39,1
"6f475650-51a51-e6aa-6a2a3-b487b5e0cc","CW_Garage_Liability",239,39,0
"df65c541-40d4-4610-997d-b6703007daeb","General_Liability",346,31,0
"df65c541-40d4-4610-997d-b6703007daeb","General_Liability",485,21,1
"41f439f5-cecab-589d-23aec-3853f3a813","Business_Owners_Policy_BOP",500,60,1
"df65c541-40d4-4610-997d-b6703007daeb","General_Liability",550,60,0
"6aeefb7a-148a-42bc-9032-3089efb5af1c","General_Liability",650,60,1
"44a0d932-ec48-49e0-9f6a-da4db14973b8","General_Liability",856,9,0
"856731a7-947b-4637-8373-2c8f63365eed","General_Liability",483,31,0
"423bd716-a918a-be10-c0265-237423e8f2","Commercial_Auto",7311,53,0
"5335c084-b9d1a-2c3d-d3020-d3de737a71","General_Liability",354.11,31,1
"96c8bed0-15ca0-c2c9-bb7b2-aae3b03fb0","Workers_Compensation",1227,29,1
"50ac9d31-9547-494a-a714-69f1d4c9f0e4","Workers_Compensation",1148,29,1
"33d056e9-3561-480a-8377-99ba7ce53aa8","General_Liability",2730,39,0
"60e8fb67-19bea-a5ed-40c84-2af0d5b757","Business_Owners_Policy_BOP",475,30,0
"4ad15f2c-92715-8d38-53a8d-0a233d8d4b","General_Liability",500,39,0
"8efe1023-38f5-4e9f-96d8-c1ed6e0a5157","Workers_Compensation",389,22,1
"6ec1b70a-4084c-af76-ec9b0-e908364afc","Workers_Compensation",2913,29,1
"f25401bc-bbd71-61f9-3e5af-314db7f9af","Workers_Compensation",875,39,1
"665f74eb-bbf09-bd50-1bdf2-e374b45053","General_Liability",268,2,1
"7c9758b5-0a64-4a1d-a7d6-ad4b53f28792","Commercial_Auto",1172,53,1
"f0534760-fc1b1-ea92-95125-3ef10d4dcd","General_Liability",3464.66,39,0
"27f823cb-a8bc-49ef-a93a-f46ee94b4d44","CW_Special_Events",176,50,1
"5270b9d2-38525-44d0-41f42-26be2a63de","Commercial_Auto",1712,9,1
"bfb4b06c-1758-4e59-8068-ab6c73e23c37","Commercial_Auto",22113,46,1
"b5ba1778-030c-40d3-b96b-057cb48369f8","General_Liability",2681,60,0
"8fc8386e-38a9b-8da2-7978d-0cd5958d21","General_Liability",1622,39,0
"b5ba1778-030c-40d3-b96b-057cb48369f8","General_Liability",2911,39,0
"40306000-a74f5-a9c7-bc993-59fcadfe16","Cyber_Liability",1895,18,1
"8658aeb4-c908-4683-8bf2-cdb8d501b76e","General_Liability",500,39,0
"fbe1c833-cfbb-4e23-b6c3-f33b35dad0cd","General_Liability",500,31,1
"517221d0-04d77-bcab-93d46-d82b25aeb2","CW_Special_Events",176,50,1
"b776105a-3cb18-3922-1da08-b110f4b7dc","General_Liability",675,39,0
"9d87020a-bc995-38a3-77b00-38fcbd9337","General_Liability",350,31,1
"484ddde8-150f2-8632-2f6d3-4c3dac2cfa","CW_Errors_Omissions_E_O",745,31,1
"97473bc0-5cd8-4d87-9f8e-fbbafede2c1e","General_Liability",745,39,1
"ceae818a-3aa5-4197-9504-0813084d9ee2","Package",1043,39,1
"6f8e6053-60813-9c57-afcf6-bdce599083","General_Liability",452,39,1
"c5863298-ac965-bcc2-55e3a-310c84d77d","CW_Professional_Liability",700,31,1
"c73165f5-d915-4d66-b801-be03a07c8dc8","General_Liability",1271,39,1
"eb71693c-e15b-4cbd-b57f-0c11d74bf2e7","General_Liability",654,9,0
"c28db00a-964d-4e99-a149-edfe23f73742","General_Liability",484,31,1
"6078e17e-3c336-2e79-d0b3c-676250beb6","Commercial_Property",1627,73,0
"6495c4cb-d8d8-42c7-a957-46f0891dc980","Business_Owners_Policy_BOP",966,30,1
"411c8e8d-fdaa-4b09-898b-9d40132125d0","General_Liability",350,73,0
"af9d2a3b-f0916-b208-5822b-fc649671cc","CW_Errors_Omissions_E_O",1072.5,72,0
"bbedc1cb-d56b4-a2a0-1247c-4cee06f4c7","Workers_Compensation",1670,39,1
"78aad28a-96c23-7711-50863-7202357fb2","General_Liability",3218,39,0
"2231f6ee-b1839-cfa0-6e102-2783040f49","General_Liability",550,40,1
"a2d777ec-97bfc-1cce-cb24c-b365f3d5dd","General_Liability",351,60,1
"073980f1-f295-4202-b947-d0b4e3a079c2","Business_Owners_Policy_BOP",1077,39,0
"073980f1-f295-4202-b947-d0b4e3a079c2","Business_Owners_Policy_BOP",636,60,0
"33ea7964-60be-4bd2-88ff-135cdf8cade7","General_Liability",495,31,0
"35034641-49a57-7bc6-105a5-fb6487554f","Business_Owners_Policy_BOP",4357.84,30,1
"33ea7964-60be-4bd2-88ff-135cdf8cade7","General_Liability",1156,39,0
"c6ceda41-2d99f-e124-926c4-f5b970db99","General_Liability",659,39,1
"7b2bf212-a7cf4-1f31-49efb-21f7acbc0e","Workers_Compensation",3201,29,1
"fa7cc8ac-74a21-6f7d-e0e0c-fcc969eb4f","Workers_Compensation",4829,29,1
"e3f427d2-c133-4554-8d60-dc8575d9eb15","General_Liability",905.25,60,1
"e3f427d2-c133-4554-8d60-dc8575d9eb15","General_Liability",3571,39,0
"ac3006a1-caf51-3611-7bba3-4e1b8af97f","Workers_Compensation",3584,29,0
"65d1a59b-25df-4533-99a7-da6ab696d85c","Commercial_Auto",8461,53,1
"82c9c66d-8f59-4f4d-aa44-d108d7ccfb4a","General_Liability",694,31,1
"8ac2b058-27bf6-b489-42bc4-96cc39edc2","Business_Owners_Policy_BOP",1551,30,1
"ba6e8a56-0dcd-4b77-8cc6-5bd0f693afee","Business_Owners_Policy_BOP",475,30,0
"bfab5842-89205-92a6-73c92-af86fb5843","General_Liability",1087,39,1
"ba6e8a56-0dcd-4b77-8cc6-5bd0f693afee","Business_Owners_Policy_BOP",500,39,0
"ba6e8a56-0dcd-4b77-8cc6-5bd0f693afee","Business_Owners_Policy_BOP",500,60,0
"ba6e8a56-0dcd-4b77-8cc6-5bd0f693afee","Business_Owners_Policy_BOP",500,60,0
"af9d2a3b-f0916-b208-5822b-fc649671cc","CW_Errors_Omissions_E_O",1452,31,0
"3b6c6da1-fd18-47b0-ab31-c48806831fb5","General_Liability",347,39,1
"ba6e8a56-0dcd-4b77-8cc6-5bd0f693afee","Business_Owners_Policy_BOP",500,60,0
"26779ff1-de8a-446b-acee-628d3a0074eb","Commercial_Auto",20755,53,1
"7ffa19c2-62919-2d42-4c809-4cd20874ed","General_Liability",1180,39,1
"75183830-bebd-4046-9041-379d855f0a68","Business_Owners_Policy_BOP",505,60,1
"b9c3d822-2a0b-4835-ab61-8395023115ec","Business_Owners_Policy_BOP",992,60,0
"75183830-bebd-4046-9041-379d855f0a68","Business_Owners_Policy_BOP",505,60,0
"b9c3d822-2a0b-4835-ab61-8395023115ec","Business_Owners_Policy_BOP",817,60,0
"75183830-bebd-4046-9041-379d855f0a68","General_Liability",500,39,0
"b9c3d822-2a0b-4835-ab61-8395023115ec","Business_Owners_Policy_BOP",960,60,1
"4cd9e3fd-6bc38-7b69-012dd-c5507822a8","Business_Owners_Policy_BOP",685,60,1
"4cd9e3fd-6bc38-7b69-012dd-c5507822a8","Business_Owners_Policy_BOP",685,60,0
"09ac2eb0-fc612-db61-11a23-e722f14a96","Workers_Compensation",3324,29,1
"d34304a5-0b8a1-ef82-8957d-bd467beda6","CW_Directors_Officers_D_O",401,31,1
"22f5852f-a1f5-441e-a77e-3182b5194539","Workers_Compensation",2880,9,0
"79d65c76-63398-f8f3-23897-c91dacb079","Commercial_Auto",3865,53,1
"8fc8386e-38a9b-8da2-7978d-0cd5958d21","Commercial_Auto",17734,53,1
"e46da2fc-54995-ee97-d0425-3b47ac3a65","General_Liability",500,31,1
"56fbb5c0-1363e-c6f1-9eeb3-425573e068","Workers_Compensation",2591,29,1
"bb72b103-f4b54-1b09-739ae-32a74f28a7","Commercial_Auto",8090,53,1
"97473bc0-5cd8-4d87-9f8e-fbbafede2c1e","Business_Owners_Policy_BOP",1387.05,30,0
"8ee123fc-a771-47e6-a92a-9b69a4ba7f72","General_Liability",1091,39,0
"87047ec6-4ef1c-73fe-a7c25-53b93d54c2","CW_Inland_Marine",1925,9,0
"2cc6496b-16cc9-b2e7-09a3a-9400f20342","General_Liability",530,9,1
"2cc6496b-16cc9-b2e7-09a3a-9400f20342","CW_Inland_Marine",169,9,1
"7149878a-2ae10-22a5-05484-200f8b1a1c","Business_Owners_Policy_BOP",500,60,1
"7149878a-2ae10-22a5-05484-200f8b1a1c","Business_Owners_Policy_BOP",500,60,0
"4b82513e-c4503-8162-3664b-5801604e2f","CW_Professional_Liability",1089,31,1
"1d95e151-5e9cb-8fa9-229fc-65c53eb7f6","General_Liability",350,60,1
"1d95e151-5e9cb-8fa9-229fc-65c53eb7f6","General_Liability",350,39,0
"1350a6d5-08d4-4567-b7ad-d69ec5f9eb22","General_Liability",500,39,0
"96bf66eb-ae32-42d8-b0ac-eafd8e30a885","General_Liability",989,39,0
"41a1b407-f81a1-7a75-f8c7a-ae4ede9060","General_Liability",650,39,0
"51a4bfcf-6953c-83db-a543c-900d51fadb","CW_Special_Events",330,50,1
"96bf66eb-ae32-42d8-b0ac-eafd8e30a885","Business_Owners_Policy_BOP",897,30,1
"2a249406-3895-4e1b-b0a4-3d955e540114","General_Liability",500,31,1
"11e7f9c2-86e47-b5ff-14ba3-b6c1d98db6","Workers_Compensation",720,48,1
"5adaacbe-66ddc-7bbe-b0069-cd0dd92ad5","Package",569,39,1
"ec5ebe55-b8e9-47aa-a19e-23ef099f7762","Commercial_Auto",10124,53,1
"70f3138d-e4675-4a7b-ba210-0c0adae886","Business_Owners_Policy_BOP",995,30,1
"9808d55b-77cef-6477-6ef5d-43970775f9","CW_Special_Events",121.31,19,1
"18dcd64c-5d24-48c8-ba34-f66eaba1005c","General_Liability",1592,39,1
"d00abeef-0456e-4e93-ef58f-350fc5652b","Business_Owners_Policy_BOP",1274,30,1
"b9c3d822-2a0b-4835-ab61-8395023115ec","Business_Owners_Policy_BOP",855.1,30,0
"853deae2-eab2-4fab-b3d6-2fc135969045","General_Liability",495,31,1
"853deae2-eab2-4fab-b3d6-2fc135969045","General_Liability",530,39,0
"3292d419-e5227-32a2-9c61b-58d90653cc","Business_Owners_Policy_BOP",661,60,0
"7d99ff33-79866-95fa-bb369-a4b9450e2f","CW_Professional_Liability",679,31,1
"699f323e-9d52-4df7-a8b3-106eae6e52d1","General_Liability",1228,39,1
"e3d60546-b1f72-f15f-094dd-cbf89b4675","General_Liability",1035,31,1
"a26a21c3-708b-4e0d-90d5-2365d2ed39df","General_Liability",500,39,1
"a830d0d7-24b4d-3c6d-b7e97-56c72810b3","Workers_Compensation",1250,40,0
"77abc392-963ae-9975-404a0-f1f7426816","Workers_Compensation",1721,29,0
"431181c1-2e0ed-d005-1ceee-e1798ce793","General_Liability",500,39,0
"431181c1-2e0ed-d005-1ceee-e1798ce793","General_Liability",350,60,0
"f940ba56-200b7-1ee6-f4d9f-24fd0a2498","General_Liability",271,39,1
"664179af-211e-4152-87b5-9060101bb5bb","General_Liability",528,39,1
"d3c7de64-fad72-373f-20013-a24d237b78","Business_Owners_Policy_BOP",475,30,1
"8bf206fa-58032-e248-6c7c2-cdaafd22c5","Workers_Compensation",1788,22,1
"33346720-1650-4480-befd-89e166fd6a55","CW_Inland_Marine",500,39,1
"2ba999f4-d618-4dad-93e5-61d8c3763ad4","General_Liability",691,39,1
"c5c28488-e1cc5-fd7c-b5018-c76cee4a68","Business_Owners_Policy_BOP",480.48,30,0
"02e415ae-eb4eb-c019-8f8ce-ba28e0d1e0","Business_Owners_Policy_BOP",553,60,1
"d3669755-2434-40c5-a105-bc116555c7d6","General_Liability",350,60,0
"87d6832f-e11f-4899-982f-1d202a615432","Workers_Compensation",737,40,1
"bdc6335d-599b8-1ad5-c65b0-548866af92","Business_Owners_Policy_BOP",500,60,1
"918313c9-74e56-d1a2-44b52-b7ab25a18e","General_Liability",372.49,40,1
"98f372ae-008b-4fdc-860f-a8da87bf874e","General_Liability",1384,31,1
"df433df3-360a3-0be9-383ef-318fe31791","Commercial_Auto",7914,9,1
"de45a8de-dfd9e-1933-cfafe-8eb22b9e15","General_Liability",500,39,1
"2afbfafe-ceef-41e4-9b91-691054ddb71a","General_Liability",593,39,1
"d12d3600-edca8-ef4a-07877-09e5afb904","General_Liability",5166.27,39,0
"d1bdde56-cc699-0ace-1b40c-c50a0d1c37","Workers_Compensation",3068,29,1
"2b0e8423-bcdb-4624-95cb-d78fcb287cad","General_Liability",500,39,1
"d80e62c2-47ca2-355b-6c039-1b2292f17d","Business_Owners_Policy_BOP",475,30,1
"f1aa2871-84a6-497d-873c-a88a4dc2bca3","Package",1290.68,73,1
"a3b707fb-8e3d3-0e18-803a0-06894fd5c5","CW_Professional_Liability",554,31,1
"d80e62c2-47ca2-355b-6c039-1b2292f17d","Business_Owners_Policy_BOP",500,60,0
"d80e62c2-47ca2-355b-6c039-1b2292f17d","Business_Owners_Policy_BOP",500,60,0
"930a9199-543bb-9ee2-11eef-dc1eb75a6c","CW_Special_Events",300,50,1
"d80e62c2-47ca2-355b-6c039-1b2292f17d","Business_Owners_Policy_BOP",500,60,0
"527016b2-7f2b4-fa2e-04a65-cca048d293","Commercial_Auto",1760,53,1
"df584f88-dfc5a-9ca0-619bb-46bfc2008e","Workers_Compensation",1363,29,1
"c01620ff-0dba-4553-8c83-5dc31c472182","General_Liability",682,39,0
"9747770c-96fa4-af73-52090-cae72d99ea","CW_Professional_Liability",503,31,1
"c862f430-884dc-10b9-e1286-1cc1f770aa","General_Liability",500,31,1
"073980f1-f295-4202-b947-d0b4e3a079c2","Business_Owners_Policy_BOP",777,60,0
"073980f1-f295-4202-b947-d0b4e3a079c2","Business_Owners_Policy_BOP",790,60,0
"bc7418ce-58fc-4191-9a4c-69e1ad00c466","General_Liability",623,39,1
"efce8b26-e13f2-1f8d-0bb3e-d29ec5b578","General_Liability",3461,31,1
"60e8fb67-19bea-a5ed-40c84-2af0d5b757","Business_Owners_Policy_BOP",501,60,1
"3cf2def9-e17d7-e985-b6fdd-9228be8ce3","CW_Errors_Omissions_E_O",583,31,1
"dfdd1909-8a3f7-4a57-196a5-2fe7baa466","CW_Errors_Omissions_E_O",467,31,1
"1b3afdce-a9a7b-7dcf-6431c-f8e2347511","Commercial_Auto",5772,53,1
"68675bb4-374dc-3954-3e0c3-a1851b4a10","Workers_Compensation",1601,29,1
"ab5f183d-51766-3571-9349f-03c0d02bd1","Package",1872,73,0
"ac8dac63-7df2-4f29-a1b3-149dd5598ccf","Commercial_Auto",2404,53,1
"3c27fce2-9691c-73a3-78d2d-56a0e759b9","Commercial_Auto",962,39,1
"9e32970b-ffc92-4ed6-bac67-6a3a9c34c0","Business_Owners_Policy_BOP",733,30,1
"d21800e9-fa041-5ad1-932c7-4383d8f283","General_Liability",500,31,0
"d567d1ae-cab98-0820-aed64-89090c2705","General_Liability",75508,39,1
"5b0b2bb7-37b4c-ab81-9a173-7d5269ab84","General_Liability",536,31,1
"2d0056fa-0b517-bec2-ff16a-d6a9c3055b","CW_Professional_Liability",400,31,1
"f71503b6-bdff-4093-a8eb-eb637baabf16","General_Liability",681,39,1
"3cd25909-9176b-834f-169de-e9a1f84d9e","General_Liability",390,39,1
"18dcd64c-5d24-48c8-ba34-f66eaba1005c","General_Liability",1438,39,0
"4231c1b9-d00f-4fef-b449-c882bc547b3c","CW_Professional_Liability",706,72,1
"a30319be-10c6f-7199-95f7e-c1a6210770","Workers_Compensation",2046,29,1
"a322571d-4edd-4b63-b0ae-0cc38a917639","Business_Owners_Policy_BOP",475,30,1
"2593e534-1dcad-bbbc-e2b3e-13e7578f5b","Workers_Compensation",1069,29,1
"02a6d413-d776-49ad-87cd-15b9d1cf1403","CW_Errors_Omissions_E_O",927.19,72,1
"68a41418-42abb-1b19-85464-8a0eab1aa4","Business_Owners_Policy_BOP",1083,60,1
"a2b374bf-d0cb5-f5a9-6dc4d-2d8d67470e","General_Liability",500,39,1
"a2b374bf-d0cb5-f5a9-6dc4d-2d8d67470e","General_Liability",350,60,0
"d55f227c-3c0f7-6c47-07772-83c0f71bc6","Business_Owners_Policy_BOP",479.04,30,1
"8ef7a8e6-c2ec-4b85-9cf3-2481b90fd8f0","General_Liability",500,31,0
"8ef7a8e6-c2ec-4b85-9cf3-2481b90fd8f0","General_Liability",500,39,1
"d55f227c-3c0f7-6c47-07772-83c0f71bc6","Business_Owners_Policy_BOP",505,60,0
"5994980d-a8e3-429c-86bf-87af004df7da","Business_Owners_Policy_BOP",2037,60,0
"76c05677-25d8c-28b2-83c0f-fec945db1c","General_Liability",500,31,1
"5994980d-a8e3-429c-86bf-87af004df7da","Business_Owners_Policy_BOP",1861,60,0
"1c180ce5-85bd-408f-bab5-266b155f1a16","General_Liability",605,9,1
"127e6c25-1f928-5b78-29e06-bcd27e3fb9","General_Liability",898,31,1
"32807dc9-aefc-47f2-b01d-d8a7f4e32d35","Business_Owners_Policy_BOP",3421,30,0
"700111b4-c12e-4f2f-a10b-53b01a95d237","General_Liability",352.1,31,1
"29483721-72f04-433e-4d840-5931b7b3be","General_Liability",1569.36,39,0
"f632b6cc-16ca-462a-b066-987ef9a85fdb","CW_Errors_Omissions_E_O",829,31,1
"dc534549-0ae44-6c2d-81ec0-3d107b6feb","General_Liability",678,39,0
"d66843ff-beeaa-4f35-f3ebe-f3f2ce9628","Commercial_Auto",5062,29,1
"06933cdf-4216-4332-9036-d82bfae1692d","CW_Professional_Liability",3428.56,72,0
"8bdfd0da-d669-4aa1-b161-40c4809be4b5","General_Liability",371,60,1
"8bdfd0da-d669-4aa1-b161-40c4809be4b5","General_Liability",500,39,0
"548ec865-32cb-47a6-89e0-72a4c5a3ab0b","CW_Errors_Omissions_E_O",415.6,72,0
"8a1e1693-9edf5-7877-85755-4506a3ad66","Workers_Compensation",11649,39,1
"ba702930-80e01-3741-93024-c1e1607dee","General_Liability",650,60,0
"3752e7bd-be30b-ac68-56122-f031d26511","Business_Owners_Policy_BOP",9197,29,1
"6f2faa01-9eeae-4cd4-4f6ee-42657e1c01","Commercial_Auto",539.76,53,1
"fc3b77d5-99495-f86f-7fc21-81cf057025","General_Liability",646,39,0
"911be7c8-bb464-b22f-bdf48-7c297f6bad","Business_Owners_Policy_BOP",840,30,0
"fc3b77d5-99495-f86f-7fc21-81cf057025","General_Liability",550,60,1
"30515974-e7bf-4a31-bb73-36a2fc29b81c","General_Liability",350,31,1
"40352108-bbdd9-9bdb-1f02a-1058220102","General_Liability",1315,39,0
"30515974-e7bf-4a31-bb73-36a2fc29b81c","General_Liability",485,21,0
"30515974-e7bf-4a31-bb73-36a2fc29b81c","General_Liability",400,39,0
"30515974-e7bf-4a31-bb73-36a2fc29b81c","General_Liability",550,60,0
"9f60777b-2b4bd-c003-2c2e9-01c881d1ab","CW_Employment_Practices_Liability_Insurance_EPLI",6491.05,72,1
"ba702930-80e01-3741-93024-c1e1607dee","General_Liability",650,39,0
"37118acf-bb5a-4655-9f33-8e2b2f843a11","General_Liability",650,60,0
"37118acf-bb5a-4655-9f33-8e2b2f843a11","Business_Owners_Policy_BOP",630,60,0
"911be7c8-bb464-b22f-bdf48-7c297f6bad","Business_Owners_Policy_BOP",1056,39,0
"37118acf-bb5a-4655-9f33-8e2b2f843a11","Business_Owners_Policy_BOP",649,60,0
"dcc0c05d-652a6-a78c-eea97-d081d8cbf0","General_Liability",367,31,1
"911be7c8-bb464-b22f-bdf48-7c297f6bad","Business_Owners_Policy_BOP",564,60,1
"37118acf-bb5a-4655-9f33-8e2b2f843a11","Business_Owners_Policy_BOP",500,60,0
"911be7c8-bb464-b22f-bdf48-7c297f6bad","Business_Owners_Policy_BOP",710,60,0
"37118acf-bb5a-4655-9f33-8e2b2f843a11","Business_Owners_Policy_BOP",860,39,0
"4cd9e3fd-6bc38-7b69-012dd-c5507822a8","Business_Owners_Policy_BOP",676,60,0
"d26bb586-685f7-c580-10dff-aade8e1f32","Business_Owners_Policy_BOP",2580,22,1
"0efaf24b-9b61-4be0-ab12-64890eecea91","Business_Owners_Policy_BOP",3038.95,30,0
"4b2788ea-d685-46db-b1b4-36729bdba845","Workers_Compensation",377,9,1
"3db7a8f5-763b3-4d3e-92b22-37dff1737c","General_Liability",650,60,0
"63340b98-d6c26-df43-49e9f-909e2bd709","Business_Owners_Policy_BOP",506,60,0
"1e0708e3-b6f58-f30c-47801-60d4cb1795","CW_Umbrella_Policy",2000,73,1
"d13a4e50-6a8f-45f1-b2a8-a5099052ed10","Workers_Compensation",8732,22,0
"63340b98-d6c26-df43-49e9f-909e2bd709","Business_Owners_Policy_BOP",503,60,1
"63340b98-d6c26-df43-49e9f-909e2bd709","Business_Owners_Policy_BOP",503,60,0
"38d5f7c9-a17c-468a-9425-db7adc2febea","CW_Errors_Omissions_E_O",749,31,1
"6be0d4a0-c17c-4044-9dbf-a020a75bd91f","General_Liability",632,39,0
"7a513d54-ace20-dd1d-1af7a-10bf2f384c","Business_Owners_Policy_BOP",1521,29,0
"03ab50e1-739d2-c679-df6af-32fe5caef7","General_Liability",500,39,1
"7e91cc67-bd13-4b10-9eb1-6f04e5b98f7c","General_Liability",271.5,21,1
"2e6e9042-f16ef-38a7-c9744-91f7de5a43","General_Liability",1193,39,1
"00118ffe-d450f-c2ca-4ba15-d1eec8e54a","Business_Owners_Policy_BOP",475,30,1
"264750bb-0221-4780-b593-fd4a4e160b15","General_Liability",650,60,1
"00ebe32e-9f51-431f-a0de-541e93bd6a36","Business_Owners_Policy_BOP",749,30,0
"5a588ee6-42bf-43d4-a08f-6ac9f100ced3","CW_Professional_Liability",500,31,0
"d1ca274b-6d5f9-3049-53aba-4e8a7cad76","Commercial_Auto",3447,71,0
"f088907f-db80b-191f-6d87f-4ab035ba98","General_Liability",176,50,1
"89e7920d-c7d52-4e3f-41060-c4ff534929","General_Liability",400,39,1
"cf3361a1-2e8e-427a-a0f1-2c1d38d6293a","General_Liability",512,39,0
"75053175-024c7-3fe0-78d2b-ed7557ee10","General_Liability",650,60,1
"d2760b6d-d94bf-776c-dcb59-5c5225ebbb","Business_Owners_Policy_BOP",505,60,0
"fedd0604-f683-49c1-8f06-ffc4f4930cae","General_Liability",333,73,1
"10a0ffac-a6d5-4b97-a89c-db7c8eddb651","Workers_Compensation",1201,9,0
"1a1940fd-1b1e-4157-ac9f-0fff3c7cc603","General_Liability",1285,39,0
"a9402406-34d0b-a985-ae04f-6ab59083f7","Business_Owners_Policy_BOP",901,30,1
"fbe1c833-cfbb-4e23-b6c3-f33b35dad0cd","General_Liability",769,39,0
"8cea9bc6-08291-e536-a61d5-aa242c872f","Business_Owners_Policy_BOP",500,60,0
"7e08114e-b0ce-457a-ab0e-9503ecb5721a","General_Liability",545,31,1
"0f99e3b6-57f97-23ce-3cb3f-e861b86622","Business_Owners_Policy_BOP",500,31,1
"492fa4c8-d7636-cde3-18d06-2759ae259a","General_Liability",650,39,1
"a5082f65-2b6be-5884-5c958-7f72b7d573","General_Liability",1069,39,0
"45dcb80d-073bf-5c7d-2c89a-e9097919ee","Commercial_Auto",4680,29,1
"b5cc869a-1cf5-49db-afbd-c76d730a5636","CW_Professional_Liability",1888,31,1
